ONTOTERM,right atrium auricular region,esophagus squamous epithelium,skin of leg,uterus,frontal cortex,esophagus muscularis mucosa,subcutaneous adipose tissue,right lobe of liver,transverse colon,upper lobe of left lung,spleen,amygdala,sigmoid colon,skin of abdomen,cortex of kidney,substantia nigra,anterior cingulate cortex,left ventricle myocardium,caudate nucleus,gastrocnemius medialis,tibial artery,dorsolateral prefrontal cortex,fibroblast,prostate gland,nucleus accumbens,gastroesophageal sphincter,venous blood,breast epithelium,C1 segment of cervical spinal cord,putamen,K562,omental fat pad,tibial nerve,adrenal gland,thyroid gland,Peyer's patch,stomach,ascending aorta,lymphoblast,pituitary gland,left ovary,vagina,testis,cerebellum,anterior lingual gland,coronary artery,Ammon's horn,body of pancreas,hypothalamus,urinary bladder,endocervix,fallopian tube,ectocervix
ENSG00000183765,0.517336138,0.943938637,0.6968674763,0.8453161543,0.108087829,0.5819212068,0.5860965981,0.5197436132,0.8026557331,0.8262658724,0.9883231326,0.0228574731,0.6052790784,0.798668883,0.4731567204,0.1851107383,0.0063383142,0.0456045541,0.1497107783,-0.0869298487,0.5345122868,0.0619311095,1.1829060707,0.8833466324,0.0821426098,0.6327061636,-0.0159010826,0.7744156376,0.3365585598,0.0681299471,1.5221581727,0.7636776495,1.3864421568,0.9117674726,0.8372664216,0.8048560433,0.5694283404,0.6146652179,1.1870963114,0.7354356912,1.1553028345,0.9181916567,1.045522056,-0.258293937,0.7113502973,0.7428078391,0.0272034361,0.1299314788,0.1648348492,0.8743717207,0.9118725321,0.8320228176,0.7999320301
ENSG00000101890,-2.8710884585,-2.848488212,-2.9227759718,-2.44408445,-2.6347864585,-2.6791916047,-2.7915173731,-2.9201726646,-2.8328866195,-2.2180113643,-2.3424106317,-2.545318217,-2.6570711801,-2.8862585675,-2.6984483392,-2.6380932934,-2.7724792402,-2.9513743302,-2.5258916987,-2.8888448267,-2.825318328,-2.7182177302,-2.6654316634,-2.8357373268,-2.4995474648,-2.7627438878,-2.7174727773,-2.8376583569,-2.6534832907,-2.72271289,-2.672659624,-2.8168722844,-2.5601540134,-2.7621491533,-2.9183760594,-2.7350875441,-2.8214990614,-2.0190531233,-2.551146453,-1.5854131531,-2.806613615,-2.3680096868,-0.8158250522,-2.8124027578,-2.6837660911,-2.6086064145,-2.6628739265,-2.8712253895,-2.2898855203,-2.2955590107,-1.266508431,-1.0846170915,-1.6017898461
ENSG00000213923,1.7553031359,1.9635049664,2.1681840173,2.2143592837,1.8909219216,1.931793723,2.1006468538,1.3495596123,1.8652802427,2.1395377557,1.9630570386,1.6515559146,1.9695846448,2.0800843209,1.6357825033,1.7029662975,1.7773909892,1.5640850972,1.6700660846,1.5406813228,2.070392394,1.8426624253,2.102397133,2.1086756814,1.6528870322,1.963543521,0.9154757193,2.1325166698,1.7618859305,1.5985973058,1.6938063377,2.0368794242,2.1972062466,1.7779924258,2.0546256644,1.8575729981,1.774640956,2.0889127792,1.754645882,2.1516667561,2.1861130072,2.1564821244,1.7699243149,2.1124936751,2.01178729,2.0057067402,1.6738787221,1.6685882893,1.7412591793,1.9950595828,2.2151744042,2.1767177961,2.1546121785
ENSG00000123612,-0.8505486631,-1.0200124801,-0.7101737218,-0.8649386808,-0.0272151188,-1.3165235555,0.7284198874,-0.4604464513,-0.0419865262,-0.904681459,-1.1316194852,-0.158641482,-0.9400018187,-0.7738611086,-0.9829320638,-0.1808281912,-0.0765831202,-1.55378265,0.2744518079,-0.5320815406,-0.2458637317,0.1136605801,-1.0720655407,-0.8424044474,0.3382761744,-1.1606365785,-1.843775691,0.3301540581,-0.1362662454,0.2311232108,-0.4648247152,0.6266652968,-0.2959089128,-1.0500748049,-0.7691522139,-0.2910564156,-0.5673401796,-1.0338190667,-1.4634663513,0.3393429558,0.1087580308,-0.6974438564,-0.3260012561,-0.4247380635,-0.3161422512,-0.5632304369,0.0469033383,-0.5732932013,-0.0653235069,-0.6528437559,-0.4080536818,-0.9015065577,-0.6922736576
ENSG00000112742,-1.140998187,0.5427233987,0.0498267082,-0.785314642,-1.1903638835,-1.0744305371,-0.6804770969,-1.1136606704,-0.1008736546,-0.3442221378,0.0644149451,-1.3058550773,-0.980773487,0.0574176598,-0.9996810668,-1.1021431679,-1.1970581848,-1.4004259474,-1.3113491538,-1.8486987792,-1.0055852508,-1.1034988324,0.4247440336,-0.5018744967,-1.2230136742,-1.0401851441,-0.9572255243,-0.60312198,-1.0458901992,-1.5088336258,1.5008112712,-0.7946245785,-0.7660031175,-0.2732401877,-0.6196466096,-0.1117354632,-0.3173454477,-0.7574105699,1.1882810289,-1.0586312987,-0.8606654113,-0.0305143519,1.2392224563,-1.0047365275,-0.347662282,-0.699594316,-1.2044855445,-1.0613292726,-1.0522976475,-0.5382917946,-0.8299998914,-0.8200959966,-0.5648827946
ENSG00000114739,-0.2501522941,-0.2257331069,-0.1905662476,0.386748672,0.1427223347,0.0863329253,0.0499476922,-0.0067222735,0.0262334792,0.1298000433,-0.0541264102,0.043144682,0.1234739043,-0.1781501986,-0.1405129969,0.0075463472,0.0923806655,-0.3480087088,-0.0119586246,0.0329484929,-0.0401850407,0.1389727333,-0.1527863644,0.1250243816,0.0385414839,0.069296226,-1.1774927968,0.1014339919,0.0826929403,-0.1192471271,0.7958876164,-0.0677450437,0.33790617,0.3432846511,0.2236562995,0.0206117203,0.0011820677,-0.1436891066,-0.0872306155,0.3371232121,0.3926378704,0.1409899073,0.5033861903,0.7270512859,0.0463257804,-0.0188664175,-0.0417557288,0.0152682412,0.1265948614,0.2856139128,0.3365063779,0.3547758939,0.1468725364
ENSG00000163349,0.9139948819,1.196377132,1.2756682895,1.251680803,1.0214085338,1.2498655154,1.2056208735,0.7209307154,1.1319994355,1.3389708298,1.1909780396,0.9761118934,1.2030547676,1.249715947,0.763095428,0.9919714722,1.0435154035,0.6966355693,1.0680102343,1.0320928176,1.3856055087,1.0950121087,1.0647663759,1.1155346821,1.0398397306,1.2316815907,0.896049545,1.141504061,1.0988879216,0.8991491666,1.3521729883,1.1353923893,1.2592082538,1.1520624173,1.3359192531,1.1541591486,1.0057478676,1.2657886991,1.1006106792,1.3043185222,1.1969428096,1.2443698433,1.6399918952,1.5392666169,1.0761247628,1.2475966218,0.9559852551,0.790735742,1.095467241,1.2361796821,1.3545070125,1.4285558997,1.2395813393
ENSG00000012983,0.8560466112,1.2924885154,1.4575856532,1.6182253363,1.1603992479,1.2922603295,1.3826203593,0.5389994062,1.1704718039,1.3774221193,1.1126509548,1.0626372139,1.3683335732,1.4519802014,0.7640118937,1.2019874215,1.0255370225,0.5528660275,1.0794557278,0.8309513398,1.3889139413,1.0638936529,1.5179778533,1.304566471,1.0168293485,1.2807261871,0.0043666319,1.3893139716,1.4078631055,0.978321573,1.1291768475,1.2290551998,1.6312474416,0.9826145234,1.3231488694,1.1817779922,1.0228778733,1.3599497009,1.1261121391,1.239715512,1.5117702432,1.5011498632,1.0352883147,1.3492549458,1.2965794223,1.3259570245,1.1191220108,0.8523795646,1.0884403972,1.4805190309,1.6873558836,1.4959926694,1.621748948
ENSG00000160551,0.7083628506,0.8292885089,0.9744473301,1.0416899867,0.8801833228,0.9701597177,1.0981085775,0.3885615822,0.7941211667,1.0292237563,0.7842323947,0.754582151,0.9374172959,0.915704177,0.470216656,0.8455092814,0.8285618515,0.4980314755,0.782814419,0.7152133652,1.0680338565,0.8992385918,1.1392122718,0.8478943296,0.8044889282,0.9467013231,0.2356877275,0.9877441612,0.9828518997,0.6968425233,0.9685782029,0.9738705427,1.1259022106,0.7468672679,0.9853376615,0.8226616412,0.6247853024,1.0282854259,0.8898106247,0.9524538403,0.8724663365,0.9635758691,1.0916661232,1.0122753864,0.8282889617,0.9753070836,0.7905083509,0.3307640976,0.844629957,1.0529326886,1.0384180314,1.0053197708,0.9861341287
ENSG00000169118,0.0270688248,0.6717359015,0.5734995126,0.5383967789,0.2594399792,0.3568251008,0.4109278119,-0.0550403255,0.3989774481,0.5361139693,0.4244687153,0.0178125634,0.4133367604,0.5549708894,0.2521059321,0.0370763333,0.1521035655,-0.1435199258,0.187713744,0.0617385154,0.370075458,0.2538973413,0.7873116138,0.3801391746,0.2898997754,0.3638118895,-0.1138109547,0.3997865011,0.0791036585,0.0421171445,0.8033230567,0.3841674514,0.4565548684,0.3681421431,0.5987402151,0.3762302348,0.2306479577,0.3313902671,0.8962141199,0.5970381325,0.4389930711,0.5510737541,1.2604321145,0.5967323212,0.4238896424,0.3755280321,0.1554117513,0.0948521803,0.2306036607,0.5720305739,0.5141366619,0.5984175197,0.4763699324
ENSG00000133083,0.5486295891,0.1355179963,0.9899165424,0.8145879404,1.5207972292,0.8244787896,1.2702881766,-1.1964595461,0.3949414429,0.3571534196,0.3772316324,1.036575542,0.6848438842,0.9944961315,-0.3296735558,1.1469950534,1.3844913541,0.2657187302,1.0974672588,0.1356609911,0.6656629154,1.6108705197,0.2693635204,0.5142347904,1.1840094287,0.9570020432,-1.8443839804,1.230639214,1.0787535356,1.0045698645,-1.8450154862,0.966531066,1.0161305376,-0.3088456367,0.5844545002,0.5973524728,0.2087951061,0.4949163669,-1.776889483,1.2521871615,0.8024235044,0.7756184805,0.1436593583,1.1689734035,0.6472292664,0.7797406485,1.3148144501,-0.4337340537,1.4033093282,0.5069947153,0.8699240031,0.6958428641,0.8280933941
ENSG00000071242,1.1410818754,1.004234388,1.149174087,1.421087348,1.3031109794,1.3347393755,1.4845558341,0.4015876946,0.9783689601,1.6829852862,1.2474616151,1.2342243087,1.1542444682,1.0313216603,0.81129814,1.4242510723,1.2990488902,1.1312611884,1.2662406916,0.8192520693,1.0725300201,1.3063718225,1.7858889099,1.1829633014,1.2742894973,1.2409232063,-0.2550580715,1.3540019784,1.6739615783,1.1867551325,-0.7361387531,1.2897459013,1.4559748891,0.8377742984,1.429618411,1.1216371111,1.1160239034,1.317507989,0.344214859,1.4632722034,1.2703127176,1.1368430039,0.8487580839,1.2158754134,1.0732354262,1.3101417219,1.1985577378,0.8158385385,1.3556023124,1.4900048156,1.2523449879,1.2855004501,1.2002015772
ENSG00000185189,1.3236048461,1.4388466076,1.6235120832,1.8188973201,1.8250055375,1.9331451391,1.7614178603,1.7620889299,1.6325447691,1.7449159602,1.4244520447,1.5629154236,1.8567547357,1.6591345744,1.4928746473,1.7549309426,1.5997876386,1.1073288565,1.5648163354,0.9680238286,1.8427902582,1.6320373954,1.5620427683,1.8669458885,1.5216829595,1.9105022564,0.1724574187,1.8242686839,2.076364433,1.4672819311,1.1238830182,1.6196989173,2.2490058196,1.3481780048,1.7799686016,1.5347657628,1.4938776292,1.8646620281,0.5969275724,1.7422125093,1.7435472607,1.7044820062,1.5710784647,1.953301734,1.5538911166,1.8321302957,1.6106502369,1.2344271363,1.6061572849,1.7251560624,1.7622371223,1.9710541097,1.6796570887
ENSG00000196367,0.5490394397,0.7334667454,0.9852501141,1.0312805264,0.7378219411,0.8198644815,0.772419113,0.4249350377,0.7802576337,0.8755397623,0.895278415,0.3950505197,0.846263264,0.929067969,0.5193648239,0.4407538616,0.517015753,0.3133884688,0.5744005819,0.5170723808,0.8590560445,0.604581487,1.0318772019,0.872063427,0.5970018102,0.8176003242,-0.0378408992,0.7924063044,0.5002135135,0.4390834931,1.1843014538,0.7123799959,0.9200627719,0.8295528593,1.0093614807,0.8618246654,0.6596949848,0.8495725795,1.091018506,1.1797534325,1.0281470824,0.8654035352,1.1478069352,1.1199237161,0.7641328961,0.8198761101,0.4406856949,0.4692037786,0.5412768971,0.9441404497,0.9519772425,1.0405222249,0.902859183
ENSG00000160602,-0.1417989701,0.4486414533,0.509444245,0.3281076435,0.0215798375,0.1576439586,0.2980672174,0.3910661509,0.4179997895,0.6488780193,0.8560313951,-0.0978546704,0.0773109528,0.4850155237,0.7165294301,0.0018167407,-0.0226737255,-0.3737893939,-0.0594307788,-0.4516492147,0.2839538825,-0.0608778031,0.4006242409,0.7464138039,-0.077021008,0.1716716942,-0.098994206,0.4809885869,0.1355713673,-0.1766424962,0.679652192,0.2683289696,0.3391119151,0.5203723041,1.1120576495,0.6100736049,0.3493171331,0.3245326566,1.0344940752,0.8486373198,0.4776668732,0.4997621149,0.8393601093,-0.0980990954,0.6553401077,0.3229669191,-0.1660348872,0.4141373653,0.0112827509,0.6381300679,0.6565238558,0.6516215655,0.4013532615
ENSG00000145632,1.3035595311,1.6420867338,1.7297882557,1.7198391729,1.6007872045,1.1143677026,1.4868763213,1.1610516225,1.1060680888,1.6693112851,2.0876034894,1.0630232437,1.2188089554,1.8003941284,1.0077001453,0.7769404605,1.3174254956,1.2437276311,1.4388579332,0.7216764659,1.1234399772,1.5314802649,1.1983620763,1.4938697852,1.5011290369,1.1770554047,-0.3297959575,1.6894536649,0.6988170527,1.3688923686,-1.126480939,1.3472395744,1.8222665612,0.8718478142,1.5338862188,1.2241816697,0.9208901348,1.524203415,0.2295840434,1.0797284829,1.5253354111,1.7016025043,1.6060966506,0.4630752829,1.3761602701,1.3344810223,1.2895207602,0.9552296566,0.9306441424,1.3500827282,1.8078356625,1.6188730782,1.8586545367
ENSG00000065361,0.6247673408,1.8160016117,1.8421050638,0.3765534034,1.1207180522,1.1271282763,0.0597802024,1.578845405,1.6404154225,1.3375920693,-0.558711673,1.1739961839,1.2810662609,1.8205882025,1.1626859949,1.3993722588,0.8622645166,0.0251422636,1.1687544782,-0.0534033298,0.1178920238,0.9023713882,-0.4753764587,1.5560288655,0.9922199996,1.1405949649,-1.1089278998,1.064827351,1.6789832665,1.2067435166,0.4790909574,0.2460342617,2.0525422798,-0.0002128535,1.0719928276,1.6473840407,1.5585889272,-0.0370851337,-0.8483016828,0.4544233464,0.1358202866,1.620423675,0.4662434683,0.625520869,1.8152645083,0.5097677653,1.3066386142,1.3734635859,1.0824385181,1.4276715293,1.085085226,1.0308170438,1.2167130911
ENSG00000253729,1.2273037945,1.5631257782,1.5847513528,1.658716192,1.3988901225,1.5076886634,1.5385831461,1.0087405711,1.4368027657,1.5362206824,1.5869127659,1.0133192043,1.4925344527,1.5449064773,1.0680488478,1.1424722078,1.1858249707,0.9976639259,1.2070189805,1.3272122866,1.4982296115,1.3417497063,1.7937327384,1.479044053,1.1838536479,1.5018478781,0.9756140074,1.5186105601,1.1943620949,1.0613753715,2.0758456537,1.4494519359,1.602457386,1.4254035758,1.5228647277,1.4755008226,1.3114214267,1.4916726487,1.7480347683,1.5708856492,1.5998122814,1.5798738656,1.7018406049,1.5288838839,1.4332826311,1.4948580729,1.0437487596,1.0797331101,1.1459440976,1.6395899624,1.6019160689,1.6938596554,1.6779913761
ENSG00000172113,0.7374221073,1.0985198921,1.0198641829,1.1973024288,0.6705600836,1.0513152987,1.066601717,0.7328484938,1.0683115847,1.0321027353,1.1322221606,0.518280247,1.0786186446,1.0202537047,0.915598344,0.6204856679,0.5795259033,0.6335367004,0.6157355909,0.8832645781,0.9723915925,0.6384518337,1.2513975675,1.1573712266,0.5947592829,1.0396648797,0.6143858738,1.0936751039,0.6568048065,0.4817409681,1.2779626478,1.0028065544,1.1210758759,0.9556958057,1.1559212885,1.0448427252,0.926879407,1.0025927393,1.3569683898,1.058481389,1.1919039794,1.1588629876,1.0843868529,1.1211111708,1.0578385623,1.0110982755,0.5265315653,0.7935714453,0.674724226,1.1994540369,1.2110286371,1.2217663681,1.2079982441
ENSG00000145349,1.5950300975,1.2690476759,1.1664768814,1.3225363035,1.1840031531,1.3015113641,1.4499046351,0.7909691757,1.3142459378,1.3554708395,0.9093605307,1.1951382216,1.4147136848,1.1079410293,0.6713860837,1.0148434116,1.2330163254,1.4576523675,0.853655615,1.6508333685,1.490306632,1.3743169763,1.5952688325,1.2538968042,0.9328387645,1.2684606453,-0.0089392511,1.3148944806,0.9475285406,0.7243391423,-0.9651752748,1.3577855545,1.3742376678,1.1292246637,1.2402978325,1.2361963682,1.1324244368,1.4528810443,1.5338828736,0.965926481,1.194593749,1.2887674686,1.1135624975,1.8171492239,1.093114351,1.4505502862,1.009528095,0.5418293629,1.2551141024,1.4688959334,1.2880998107,1.1420175028,1.2911929138
ENSG00000010810,1.4979949798,1.189393906,1.7418086711,1.8741494555,1.9462707395,1.4809612897,2.0202491232,1.2011701625,1.4530657306,2.0181986523,2.0217700608,1.877845038,1.6097054368,1.5884825774,1.3032692351,1.8409066912,1.8868059614,1.2033894608,1.8459186976,0.9056084519,1.5461189816,1.9346035508,2.0032579643,1.3883536617,1.8744366215,1.5642812766,1.4361724836,1.7794633132,1.8323073749,1.7808934565,0.9567597614,1.9358800468,2.0541143476,0.9141363657,1.8145507716,1.8044228728,1.4412994157,1.4899937795,1.2961687624,1.5725255528,1.5627510467,1.6245886536,1.5262335739,1.9336093301,1.2333795467,1.6032903489,1.8172091431,0.753301111,1.8622064238,1.7507804182,1.8893018678,1.854645793,1.6902834046
ENSG00000198648,0.6884713416,1.397402836,1.1246182387,0.9115782599,1.2940333453,1.3535146061,1.2594815775,-0.2157862387,1.1940949495,0.8761103536,0.897353384,1.2228489159,1.1359295965,1.0011075488,0.7582633391,1.4544633809,1.26817191,0.7548382261,1.2271946247,0.1936065287,1.1387146267,1.3939995676,1.1141497601,1.4246674999,1.1434054518,1.2998618068,0.1750481377,1.143088927,1.6361702756,1.178255032,-0.0308254717,1.1948070046,1.0837583383,0.5413555133,0.9004717824,1.2234873299,1.1385201224,1.0259921642,-0.7652925197,1.4583111143,0.7789021128,1.3038949443,1.5109388783,1.4208796378,1.6095384345,0.9902090864,1.3107190071,0.9000388206,1.2754031488,1.2810498768,0.9483649111,0.9225846804,1.1203935127
ENSG00000159842,1.5725334754,1.8496838468,1.7597069087,1.8132935451,2.1835721058,1.7700958902,1.6918260658,0.5609959411,1.9667462509,1.937627505,1.7716947064,1.8885745379,1.6648451042,1.7465279737,1.2928190339,1.7525559662,2.052555979,1.4913890404,1.9137484902,0.9440688341,1.9553835087,2.1145354293,1.4890973168,1.7434101101,1.9390803277,1.7708506976,1.2902952248,1.6635929911,1.5636160296,1.8184901951,0.0556204516,1.586681739,1.6129223953,1.5586401675,1.4891476339,1.8896899531,1.5325605065,2.0134658563,1.6332081381,1.836832418,1.5749355767,1.8267370973,1.5088991724,1.712374409,1.7145152445,1.8884267269,1.879668562,0.9639920055,1.8568433207,1.7936403909,1.8835296376,1.8698297536,1.8993638233
ENSG00000073331,0.5808965438,0.8896055231,1.0662087293,1.0610701398,0.0233874493,0.99236235,1.042132995,0.6087425856,0.8729708335,1.1824914474,1.2564499403,0.3199461901,0.8681421274,1.0609682046,0.7150911802,0.1821284298,-0.1035195021,0.1723919792,0.5738567957,0.2220092421,0.9928483482,-0.0817731581,0.942143452,1.0450590415,0.2832540299,0.9658980272,1.1947857301,1.0876894827,0.4064873242,0.3377865196,0.7764526868,0.9748990857,1.1774230594,0.9092506683,1.0799132715,0.9774748214,0.7397497112,1.0348105782,1.3125433879,0.7059282849,1.07960439,1.0083236213,0.783652964,-0.0067726153,1.0117081803,1.0255737324,0.4216799478,0.5239885021,0.1113667813,1.098889929,1.1456223377,1.099554206,1.0004129858
ENSG00000171435,-2.0135124215,-1.4997947371,-1.4578711679,-2.625118004,0.3627766951,-1.834028136,-2.2457282818,-2.5015541491,-0.9347394404,-1.2299305091,-2.4569513008,-0.2104456436,-1.1371168399,-1.5085094792,-0.6758099382,-0.4419104464,0.0958225636,-2.8810981176,-0.0857123547,-2.2461671876,-2.6353316844,0.2778435316,-2.3204233922,-1.0099974313,0.0912033204,-1.894939068,-2.8913272556,-1.3720235813,-0.57492264,-0.2480090288,-2.7432847902,-2.2810481342,-1.8736451954,-1.9954900207,-0.3270892317,-1.1371663224,-1.2556527324,-2.6661196736,-1.9303042861,0.8302033083,-2.6557286859,-1.7472675568,0.0771833903,0.7584348492,-1.4187984498,-2.7908261541,0.0092831925,-0.72997001,0.0574548781,-0.9023173327,-1.283951957,-1.0868206451,-2.0385743742
ENSG00000198001,0.5604438053,1.0723805286,1.0460135287,1.0156752042,0.3281625463,0.9669337417,1.0973220202,0.6532638229,0.9514530237,1.1141613118,1.3331739731,0.3026949568,0.928368336,1.0381934117,0.6794659475,0.5549445697,0.2830454486,0.2677615619,0.4000906832,0.2828404108,0.9865586422,0.3055233902,1.0658206843,1.0051539026,0.3609820193,0.9523576127,0.8350210304,1.0829500295,0.7330832948,0.2973208484,1.0827489917,0.96105339,1.0700295232,0.8443642454,1.168036018,1.1505736159,0.9414193328,1.0362656555,1.2690344273,0.9232207314,0.862604871,1.0353751117,0.8022161117,0.3788388283,1.0232907119,1.0340747702,0.3161463603,0.9316110264,0.4427270165,1.1396427169,1.076551009,1.0853937594,1.0365666708
ENSG00000149554,-0.2089686226,0.6403244843,0.3308386764,0.1746954253,-0.0687162611,0.0939996516,0.2251590771,-0.2346753236,0.448261563,0.181929733,0.4103142227,-0.16096915,0.3013133932,0.3208972,0.0996242052,0.0330546782,-0.0551537737,-0.48141343,-0.0159239339,-0.4434330607,0.4529702257,-0.0102129642,1.2716079676,0.2391605056,0.0153776643,0.101360315,-0.4733696395,0.1752690823,0.05537798,-0.0993650486,1.7522478596,0.1501080732,0.1968743756,0.1158574384,0.1178167524,0.4814326908,0.1392316239,0.2495910185,1.4803563623,0.2868571109,0.2770036983,0.419112953,1.0175985126,-0.0901185798,0.2225438137,0.3119374881,-0.1358172093,-0.0780804306,-0.0029530312,0.206703921,0.2315748483,0.1195630957,0.3016170044
ENSG00000130669,0.9523146206,1.569486133,1.6040785928,1.4850763007,1.1682621487,1.2066720464,1.0880784083,1.1056954876,1.472908935,1.6753549652,1.2042656281,0.9665657038,1.2837065114,1.5465459948,1.3868028165,1.0310203397,0.9907822002,0.7320602391,1.0664595203,0.8158046664,1.0860305217,1.0360948765,1.2114045564,1.687112377,1.0761749338,1.2547130158,0.116490568,1.3445259255,1.0722954377,0.9782293624,1.2935908287,1.0472456108,1.5521469302,1.2593793741,1.6107846567,1.3923978897,1.2727311949,1.0890354794,0.9079554199,1.6179627941,1.4596137142,1.5567060259,1.7508948141,1.2621085838,1.5363711697,1.1080090124,0.9966794945,1.1439024897,1.0576964227,1.4296148766,1.4995884683,1.6053688782,1.5251684815
